feature_rank_by_size,semantic_name_group,area_name,macroRegion,langLabel,langCode,standard_lemma_map_category,mentions,poems,standard_lemma_types,top_standard_lemmas,top_english_variants
7,Peter / Pietari / Peeter,Merikarvia,Finland/Savo-Karelia,Outside selected Finnic areas,ru,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Merimasku,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Messukylä,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Other,2,2,2,pikipöksypietari (1); Pietarinpoika (1),Peter (1); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Miehikkälä,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Mikkeli,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Moloskovitsa,Ingria,Finnish,su,Pietari,6,6,1,Pietari (6),Peter (5); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Moloskovitsa,Ingria,Finnish,su,Pekko,2,1,1,Pekko (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Muhos,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Muhu,Estonia core/west,North Estonian,viP,Peeter,5,3,1,Peeter (5),Peter (5)
7,Peter / Pietari / Peeter,Muolaa,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (1); Peter (1)
7,Peter / Pietari / Peeter,Muolaa,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pitkäpietari (1),Peter (1)
7,Peter / Pietari / Peeter,Muolaa,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Muolaa,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Muonio,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Mustjala,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Muurla,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Muurla,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Mäntsälä,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Mänttä,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pikipoksypietari (1),Peter (1)
7,Peter / Pietari / Peeter,Mäntyharju,Finland/Savo-Karelia,Finnish,su,Pekka,2,1,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Mäntyharju,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Märjamaa,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peter (1)
7,Peter / Pietari / Peeter,Narvusi,Ingria,Ingrian,in,Pietari,20,15,1,Pietari (20),Peter (19); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Narvusi,Ingria,Ingrian,in,Petteri,13,13,1,Petteri (13),Peter (7); Petteri/Pietari (6)
7,Peter / Pietari / Peeter,Narvusi,Ingria,Ingrian,in,Other,1,1,1,Peetri (1),Peter (1)
7,Peter / Pietari / Peeter,Narvusi,Ingria,Ingrian,in,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Nastola,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Nekkula,East Karelia/Veps/Tver,Karelian Proper,ka,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Nilsiä,Finland/Savo-Karelia,Finnish,su,Pekka,8,6,1,Pekka (8),Pekka/Pekko (8)
7,Peter / Pietari / Peeter,Nilsiä,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Noarootsi,Estonia core/west,North Estonian,viP,Peetrus,6,1,1,Peetrus (6),Peter (6)
7,Peter / Pietari / Peeter,Noormarkku,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (1); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Nurmes,Finland/Savo-Karelia,Finnish,su,Pekka,19,19,1,Pekka (19),Pekka/Pekko (18); Peter (1)
7,Peter / Pietari / Peeter,Nurmes,Finland/Savo-Karelia,Finnish,su,Pietari,9,9,1,Pietari (9),Peter (6); Petteri/Pietari (3)
7,Peter / Pietari / Peeter,Nurmijärvi,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pitkäpietari (1),Peter (1)
7,Peter / Pietari / Peeter,Orimattila,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,1,Pietari (3),Peter (3)
7,Peter / Pietari / Peeter,Orimattila,Finland/Savo-Karelia,Finnish,su,Other,2,1,1,Perttu (2),Peter (2)
7,Peter / Pietari / Peeter,Otepää,Estonia core/west,South Estonian,viE,Other,3,2,3,piitrekene (1); peetrike (1); peedil (1),Peeter (2); Peter (1)
7,Peter / Pietari / Peeter,Otepää,Estonia core/west,South Estonian,viE,Peeter,1,1,1,Peeter (1),Peter (1)
7,Peter / Pietari / Peeter,Oulanka,East Karelia/Veps/Tver,Karelian Proper,ka,Other,1,1,1,pietarinmolainen (1),Peter (1)
7,Peter / Pietari / Peeter,Oulunsalo,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Paatene,East Karelia/Veps/Tver,Karelian Proper,kaV,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Paavola,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Paistu,Estonia core/west,South Estonian,viE,Peeter,13,9,1,Peeter (13),Peter (9); Peeter (4)
7,Peter / Pietari / Peeter,Paistu,Estonia core/west,South Estonian,viE,Peetrus,3,2,1,Peetrus (3),Peter (3)
7,Peter / Pietari / Peeter,Palamuse,Estonia core/west,North Estonian,viP,Peeter,3,2,1,Peeter (3),Peter (2); Peeter (1)
7,Peter / Pietari / Peeter,Paltamo,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Parikkala,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (1); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Parikkala,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,(retained) (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Parikkala,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Parkano,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,1,Pietari (3),Peter (3)
7,Peter / Pietari / Peeter,Peetri,Estonia core/west,North Estonian,viP,Peeter,5,4,1,Peeter (5),Peeter (3); Peter (2)
7,Peter / Pietari / Peeter,Peetri,Estonia core/west,North Estonian,viP,Other,2,1,1,peeter (2),Peter (2)
7,Peter / Pietari / Peeter,Perho,Finland/Savo-Karelia,Finnish,su,Pekka,2,1,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Perho,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Perniö,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,1,Pietari (3),Peter (3)
7,Peter / Pietari / Peeter,Pertteli,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pieksämäki,Finland/Savo-Karelia,Finnish,su,Pekka,3,3,1,Pekka (3),Pekka/Pekko (3)
7,Peter / Pietari / Peeter,Pielavesi,Finland/Savo-Karelia,Finnish,su,Pekka,11,10,1,Pekka (11),Pekka/Pekko (11)
7,Peter / Pietari / Peeter,Pielavesi,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,1,Pietari (3),Peter (2); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Pielisjärvi,Finland/Savo-Karelia,Finnish,su,Pekka,2,1,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Pielisjärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pihtipudas,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Pilistvere,Estonia core/west,North Estonian,viP,Peeter,11,3,1,Peeter (11),Peter (6); Peeter (5)
7,Peter / Pietari / Peeter,Polvijärvi,Finland/Savo-Karelia,Finnish,su,Pekka,4,4,1,Pekka (4),Pekka/Pekko (4)
7,Peter / Pietari / Peeter,Polvijärvi,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Petteri/Pietari (1); Peter (1)
7,Peter / Pietari / Peeter,Porajärvi,East Karelia/Veps/Tver,Karelian Proper,kaV,Pekka,8,4,1,Pekka (8),Pekka/Pekko (8)
7,Peter / Pietari / Peeter,Porajärvi,East Karelia/Veps/Tver,Karelian Proper,kaV,Pietari,7,5,1,Pietari (7),Peter (6); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Pori,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Pori,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pudasjärvi,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pitkäpietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pudasjärvi,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Pudasjärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Puhja,Estonia core/west,South Estonian,viE,Peeter,4,4,1,Peeter (4),Peter (4)
7,Peter / Pietari / Peeter,Puhja,Estonia core/west,South Estonian,viE,Other,1,1,1,Peetrikene (1),Peeter (1)
7,Peter / Pietari / Peeter,Pulkkila,Finland/Savo-Karelia,Finnish,su,Other,3,1,1,pätöpekka (3),Pekka/Pekko (3)
7,Peter / Pietari / Peeter,Puolanka,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Peter (1)
7,Peter / Pietari / Peeter,Puumala,Finland/Savo-Karelia,Finnish,su,Pietari,9,2,1,Pietari (9),Peter (9)
7,Peter / Pietari / Peeter,Puumala,Finland/Savo-Karelia,Finnish,su,Pekka,4,3,1,Pekka (4),Pekka/Pekko (4)
7,Peter / Pietari / Peeter,Pyhäjärvi Ol.,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Pyhäjärvi Ul.,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pyhäjärvi Vpl.,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Pyhäjärvi Vpl.,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Pyhäjärvi Vpl.,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Pyhäranta,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pyhäselkä,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Pyhäselkä,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pylkönmäki,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Pälkjärvi,Finland/Savo-Karelia,Finnish,su,Pietari,5,2,1,Pietari (5),Peter (5)
7,Peter / Pietari / Peeter,Pärnu,Estonia core/west,North Estonian,viP,Peeter,4,3,1,Peeter (4),Peeter (2); Peter (2)
7,Peter / Pietari / Peeter,Pärnu-Jaagupi,Estonia core/west,North Estonian,viP,Other,1,1,1,peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Pärnu-Jaagupi,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Põltsamaa,Estonia core/west,North Estonian,viP,Peeter,7,3,1,Peeter (7),Peeter (6); Peter (1)
7,Peter / Pietari / Peeter,Põlva,South Estonia/Seto,South Estonian,viE,Peeter,7,3,1,Peeter (7),Peter (6); Peeter (1)
7,Peter / Pietari / Peeter,Põlva,South Estonia/Seto,South Estonian,viE,Other,2,2,2,Pekko (proper noun) (1); Peetriga (1),Pekka/Pekko (1); Peter (1)
7,Peter / Pietari / Peeter,Pöide,Estonia core/west,North Estonian,viP,Peeter,4,3,1,Peeter (4),Peter (3); Peeter (1)
7,Peter / Pietari / Peeter,Pöide,Estonia core/west,North Estonian,viP,Other,1,1,1,Peetri sõel (1),Peter (1)
7,Peter / Pietari / Peeter,Pöytyä,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Pöytyä,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Pühalepa,Estonia core/west,North Estonian,viP,Peeter,3,1,1,Peeter (3),Peeter (3)
7,Peter / Pietari / Peeter,Rannu,Estonia core/west,South Estonian,viE,Peeter,3,2,1,Peeter (3),Peter (2); Peeter (1)
7,Peter / Pietari / Peeter,Rannu,Estonia core/west,South Estonian,viE,Peetrus,1,1,1,Peetrus (1),Peter (1)
7,Peter / Pietari / Peeter,Rantsila,Finland/Savo-Karelia,Finnish,su,Pekka,4,4,1,Pekka (4),Pekka/Pekko (4)
7,Peter / Pietari / Peeter,Rantsila,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Ranua,Finland/Savo-Karelia,Finnish,su,Pekka,2,1,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Ranua,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Rauma,Finland/Savo-Karelia,Finnish,su,Pietari,5,5,1,Pietari (5),Peter (5)
7,Peter / Pietari / Peeter,Rautalampi,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Rautavaara,Finland/Savo-Karelia,Finnish,su,Pietari,6,4,1,Pietari (6),Peter (6)
7,Peter / Pietari / Peeter,Rautavaara,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Rautu,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Reigi,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peter (1)
7,Peter / Pietari / Peeter,Reigi,Estonia core/west,North Estonian,viP,Peetrus,1,1,1,Peetrus (1),Peter (1)
7,Peter / Pietari / Peeter,Renko,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Repola,East Karelia/Veps/Tver,Karelian Proper,kaV,Pietari,5,2,1,Pietari (5),Peter (5)
7,Peter / Pietari / Peeter,Repola,East Karelia/Veps/Tver,Karelian Proper,kaV,Petri,2,2,1,Petri (2),Peter (2)
7,Peter / Pietari / Peeter,Risti,Estonia core/west,North Estonian,viP,Peetrus,6,1,1,Peetrus (6),Peter (6)
7,Peter / Pietari / Peeter,Risti,Estonia core/west,North Estonian,viP,Peeter,3,1,1,Peeter (3),Peter (3)
7,Peter / Pietari / Peeter,Ristiina,Finland/Savo-Karelia,Finnish,su,Pietari,3,1,1,Pietari (3),Peter (3)
7,Peter / Pietari / Peeter,Ristiina,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Ristijärvi,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Ropsu,Ingria,Finnish,su,Other,1,1,1,pitkä & Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Rovaniemi,Finland/Savo-Karelia,Finnish,su,Petteri,2,2,1,Petteri (2),Peter (2)
7,Peter / Pietari / Peeter,Rovaniemi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Ruokolahti,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Ruokolahti,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Ruovesi,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Ruovesi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Räisälä,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (1); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Räisälä,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Kosose-Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Räisälä,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Räpina,South Estonia/Seto,South Estonian,viE,Peeter,16,4,1,Peeter (16),Petteri/Pietari (11); Peter (5)
7,Peter / Pietari / Peeter,Räpina,South Estonia/Seto,South Estonian,viE,Other,5,1,1,Piiter (5),Peter (5)
7,Peter / Pietari / Peeter,Rääkkylä,Finland/Savo-Karelia,Finnish,su,Pietari,6,4,1,Pietari (6),Peter (5); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Rääkkylä,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Rõngu,Estonia core/west,South Estonian,viE,Peeter,7,6,1,Peeter (7),Peter (7)
7,Peter / Pietari / Peeter,Rõngu,Estonia core/west,South Estonian,viE,Peetrus,2,2,1,Peetrus (2),Peter (2)
7,Peter / Pietari / Peeter,Rõuge,South Estonia/Seto,South Estonian,viE,Peeter,2,2,1,Peeter (2),Peeter (1); Peter (1)
7,Peter / Pietari / Peeter,Saari,Finland/Savo-Karelia,Finnish,su,Pekka,3,3,1,Pekka (3),Pekka/Pekko (2); Peter (1)
7,Peter / Pietari / Peeter,Saarijärvi,Finland/Savo-Karelia,Finnish,su,Pietari,5,5,1,Pietari (5),Peter (5)
7,Peter / Pietari / Peeter,Saarijärvi,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Sakkola,Finland/Savo-Karelia,Finnish,su,Pekko,3,2,1,Pekko (3),Pekka/Pekko (3)
7,Peter / Pietari / Peeter,Salmi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Pietari,19,6,1,Pietari (19),Peter (19)
7,Peter / Pietari / Peeter,Salmi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Other,1,1,1,Pietarin päivä (1),Peter (1)
7,Peter / Pietari / Peeter,Salmi,East Karelia/Veps/Tver,Livvi-Karelian,ka,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Salo,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Sangaste,Estonia core/west,South Estonian,viE,Peeter,8,4,1,Peeter (8),Peter (5); Peeter (3)
7,Peter / Pietari / Peeter,Sangaste,Estonia core/west,South Estonian,viE,Other,1,1,1,piitrekene (1),Peter (1)
7,Peter / Pietari / Peeter,Sauvo,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Savitaipale,Finland/Savo-Karelia,Finnish,su,Pietari,2,1,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Savitaipale,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,puoti & Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Savonlinna,Finland/Savo-Karelia,Finnish,su,Pekka,3,2,1,Pekka (3),Pekka/Pekko (3)
7,Peter / Pietari / Peeter,Savonlinna,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Savonlinna,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Serepetta,Ingria,Finnish,su,Petteri,3,3,1,Petteri (3),Petteri/Pietari (2); Peter (1)
7,Peter / Pietari / Peeter,Serepetta,Ingria,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Setumaa,South Estonia/Seto,South Estonian,viE,Peeter,10,5,1,Peeter (10),Peter (9); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Setumaa,South Estonia/Seto,South Estonian,viE,Other,2,2,2,*Petteri (1); Peetrikõne (1),Peeter (1); Peter (1)
7,Peter / Pietari / Peeter,Siilinjärvi,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Simo,Finland/Savo-Karelia,Finnish,su,Pekka,4,3,1,Pekka (4),Pekka/Pekko (3); Peter (1)
7,Peter / Pietari / Peeter,Simo,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Pekka & poika (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Simuna,Estonia core/west,North Estonian,viP,Peeter,3,2,1,Peeter (3),Peeter (2); Peter (1)
7,Peter / Pietari / Peeter,Sippola,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Sippola,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Skuoritsa,Ingria,Finnish,su,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Skuoritsa,Ingria,Finnish,su,Petri,1,1,1,Petri (1),Peter (1)
7,Peter / Pietari / Peeter,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Pietari,8,6,1,Pietari (8),Peter (8)
7,Peter / Pietari / Peeter,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Petri,2,2,1,Petri (2),Peter (2)
7,Peter / Pietari / Peeter,Sodankylä,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Soikkola,Ingria,Ingrian,in,Pietari,18,12,1,Pietari (18),Peter (18)
7,Peter / Pietari / Peeter,Soikkola,Ingria,Ingrian,in,Petteri,11,6,1,Petteri (11),Peter (7); Petteri/Pietari (4)
7,Peter / Pietari / Peeter,Soikkola,Ingria,Ingrian,in,Other,6,5,4,Pietarin (3); Petro (1); Petterille (1); Pietarinpoika (1),Peter (6)
7,Peter / Pietari / Peeter,Somerniemi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Somero,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Sonkajärvi,Finland/Savo-Karelia,Finnish,su,Pekka,14,14,1,Pekka (14),Pekka/Pekko (14)
7,Peter / Pietari / Peeter,Sonkajärvi,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Sortavala,East Karelia/Veps/Tver,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (1); Peter (1)
7,Peter / Pietari / Peeter,Sortavala,East Karelia/Veps/Tver,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Sortavala,East Karelia/Veps/Tver,Finnish,su,Other,1,1,1,Pietarinkukka (1),Peter (1)
7,Peter / Pietari / Peeter,Sortavala,East Karelia/Veps/Tver,Finnish,su,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Sotkamo,Finland/Savo-Karelia,Finnish,su,Pekka,5,4,1,Pekka (5),Pekka/Pekko (5)
7,Peter / Pietari / Peeter,Soutjärvi,East Karelia/Veps/Tver,Veps,ve,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Spankkova,Ingria,Finnish,su,Other,1,1,1,Pitkä-Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Spankkova,Ingria,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Suistamo,East Karelia/Veps/Tver,Livvi-Karelian,ka,Pietari,51,17,1,Pietari (51),Peter (49); Petteri/Pietari (2)
7,Peter / Pietari / Peeter,Suistamo,East Karelia/Veps/Tver,Livvi-Karelian,ka,Pekka,3,3,1,Pekka (3),Peter (2); Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Suistamo,East Karelia/Veps/Tver,Livvi-Karelian,ka,Pekko,2,2,1,Pekko (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Sulkava,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Pietari,21,9,1,Pietari (21),Peter (15); Petteri/Pietari (6)
7,Peter / Pietari / Peeter,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Petri,9,3,1,Petri (9),Peter (9)
7,Peter / Pietari / Peeter,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Suomusjärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
